runid,Date,Location,ShortName,LongName,Census2019,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown,Administered_Fed_LTC_Dose2_Residents,Administered_Fed_LTC_Dose2_Staff,Administered_Fed_LTC_Dose2_Unk
1842,2021-03-07,VT,VTA,Vermont,623989,20954,13225,7649,,,,,,,,,,
1842,2021-03-07,WA,WAA,Washington,7614893,152054,100799,50509,,,,,,,,,,
1842,2021-03-07,WI,WIA,Wisconsin,5822434,159998,114406,45194,,,,,,,,,,
1842,2021-03-07,WV,WVA,West Virginia,1792147,25934,17465,8400,,,,,,,,,,
1842,2021-03-07,WY,WYA,Wyoming,578759,6747,3907,2819,,,,,,,,,,
1842,2021-03-07,US,USA,United States,331996199,7389102,4725731,2623320,2071727,1527549,1126455,,,,,1354290,911609,357421
1841,2021-03-06,AK,AKA,Alaska,731545,6398,4215,2158,,,,,,,,,,
1841,2021-03-06,AL,ALA,Alabama,4903185,79353,49471,29566,,,,,,,,,,
1841,2021-03-06,AR,ARA,Arkansas,3017804,28371,18900,9370,,,,,,,,,,
1841,2021-03-06,AS,ASA,American Samoa,55689,0,0,0,,,,,,,,,,
1841,2021-03-06,AZ,AZA,Arizona,7278717,108014,77216,30426,,,,,,,,,,
1841,2021-03-06,BP2,BP2,Bureau of Prisons,0,0,0,0,,,,,,,,,,
1841,2021-03-06,CA,CAA,California,39512223,764873,477242,283976,,,,,,,,,,
1841,2021-03-06,CO,COA,Colorado,5758736,127009,81466,44943,,,,,,,,,,
1841,2021-03-06,CT,CTA,Connecticut,3565287,130320,77588,51944,,,,,,,,,,
1841,2021-03-06,DC,DCA,District of Columbia,705749,8051,5326,2612,,,,,,,,,,
1841,2021-03-06,DD2,DD2,Dept of Defense,0,0,0,0,,,,,,,,,,
1841,2021-03-06,DE,DEA,Delaware,973764,35467,24229,11008,,,,,,,,,,
1841,2021-03-06,FL,FLA,Florida,21477737,391335,236322,152268,,,,,,,,,,
1841,2021-03-06,FM,FMA,Federated States of Micronesia,103643,106,57,49,,,,,,,,,,
1841,2021-03-06,GA,GAA,Georgia,10617423,119297,72726,45834,,,,,,,,,,
1841,2021-03-06,GU,GUA,Guam,165768,1,1,0,,,,,,,,,,
1841,2021-03-06,HI,HIA,Hawaii,1415872,22000,13976,8009,,,,,,,,,,
1841,2021-03-06,IA,IAA,Iowa,3155070,135971,89653,45462,,,,,,,,,,
1841,2021-03-06,ID,IDA,Idaho,1787065,26464,16346,10036,,,,,,,,,,
1841,2021-03-06,IH2,IH2,Indian Health Svc,2082813,0,0,0,,,,,,,,,,
1841,2021-03-06,IL,ILA,Illinois,12671821,400335,277370,121749,,,,,,,,,,
1841,2021-03-06,IN,INA,Indiana,6732219,128451,80906,47227,,,,,,,,,,
1841,2021-03-06,KS,KSA,Kansas,2913314,88974,55105,33635,,,,,,,,,,
1841,2021-03-06,KY,KYA,Kentucky,4467673,93738,63383,29894,,,,,,,,,,
1841,2021-03-06,LA,LAA,Louisiana,4648794,108152,74233,33412,,,,,,,,,,
1841,2021-03-06,MA,MAA,Massachusetts,6892503,306711,183946,120984,,,,,,,,,,
1841,2021-03-06,MD,MDA,Maryland,6045680,170184,111931,57104,,,,,,,,,,
1841,2021-03-06,ME,MEA,Maine,1344212,37154,23635,13436,,,,,,,,,,
1841,2021-03-06,MH,MHA,Marshall Islands,58413,0,0,0,,,,,,,,,,
1841,2021-03-06,MI,MIA,Michigan,9986857,262284,175896,85129,,,,,,,,,,
1841,2021-03-06,MN,MNA,Minnesota,5639632,160031,107044,52411,,,,,,,,,,
1841,2021-03-06,MO,MOA,Missouri,6137428,145511,94940,50096,,,,,,,,,,
1841,2021-03-06,MP,MPA,Northern Mariana Islands,56882,1,1,0,,,,,,,,,,
1841,2021-03-06,MS,MSA,Mississippi,2976149,51008,32130,18681,,,,,,,,,,
1841,2021-03-06,MT,MTA,Montana,1068778,20992,13672,7286,,,,,,,,,,
1841,2021-03-06,NC,NCA,North Carolina,10488084,209387,143127,65088,,,,,,,,,,
1841,2021-03-06,ND,NDA,North Dakota,762062,6517,3626,2861,,,,,,,,,,
1841,2021-03-06,NE,NEA,Nebraska,1934408,57031,37784,19090,,,,,,,,,,
1841,2021-03-06,NH,NHA,New Hampshire,1359711,47137,27999,18945,,,,,,,,,,
1841,2021-03-06,NJ,NJA,New Jersey,8882190,236113,145336,89559,,,,,,,,,,
1841,2021-03-06,NM,NMA,New Mexico,2096829,37407,25293,11866,,,,,,,,,,
1841,2021-03-06,NV,NVA,Nevada,3080156,72319,51485,20593,,,,,,,,,,
1841,2021-03-06,NY,NYA,New York State,19453561,393243,249621,139806,,,,,,,,,,
1841,2021-03-06,OH,OHA,Ohio,11689100,352632,227938,121739,,,,,,,,,,
1841,2021-03-06,OK,OKA,Oklahoma,3956971,63523,43351,19838,,,,,,,,,,
1841,2021-03-06,OR,ORA,Oregon,4217737,113311,72034,41056,,,,,,,,,,
1841,2021-03-06,PA,PAA,Pennsylvania,12801989,399924,235036,162511,,,,,,,,,,
1841,2021-03-06,PR,PRA,Puerto Rico,3193694,71619,52976,18607,,,,,,,,,,
1841,2021-03-06,RI,RIA,Rhode Island,1059361,48977,30172,18618,,,,,,,,,,
1841,2021-03-06,RP,RPA,Republic of Palau,17907,0,0,0,,,,,,,,,,
1841,2021-03-06,SC,SCA,South Carolina,5148714,99371,63946,34779,,,,,,,,,,
1841,2021-03-06,SD,SDA,South Dakota,884659,12458,8498,3949,,,,,,,,,,
1841,2021-03-06,TN,TNA,Tennessee,6829174,99535,67631,31582,,,,,,,,,,
1841,2021-03-06,TX,TXA,Texas,28995881,455376,283406,168974,,,,,,,,,,
1841,2021-03-06,UT,UTA,Utah,3205958,54979,34715,20004,,,,,,,,,,
1841,2021-03-06,VA,VAA,Virginia,8535519,200157,121042,77216,,,,,,,,,,
1841,2021-03-06,VA2,VA2,Veterans Health,0,0,0,0,,,,,,,,,,
1841,2021-03-06,VI,VIA,Virgin Islands,104680,100,97,3,,,,,,,,,,
1841,2021-03-06,VT,VTA,Vermont,623989,20842,13176,7586,,,,,,,,,,
1841,2021-03-06,WA,WAA,Washington,7614893,150313,100240,49331,,,,,,,,,,
1841,2021-03-06,WI,WIA,Wisconsin,5822434,158010,113696,43923,,,,,,,,,,
1841,2021-03-06,WV,WVA,West Virginia,1792147,25934,17465,8400,,,,,,,,,,
1841,2021-03-06,WY,WYA,Wyoming,578759,6724,3895,2808,,,,,,,,,,
1841,2021-03-06,US,USA,United States,331996199,7349495,4712511,2597437,2066011,1520312,1126188,,,,,1341448,898632,357357
1840,2021-03-05,AK,AKA,Alaska,731545,6366,4200,2143,,,,,,,,,,
1840,2021-03-05,AL,ALA,Alabama,4903185,78823,49306,29201,,,,,,,,,,
1840,2021-03-05,AR,ARA,Arkansas,3017804,28267,18887,9279,,,,,,,,,,
1840,2021-03-05,AS,ASA,American Samoa,55689,0,0,0,,,,,,,,,,
1840,2021-03-05,AZ,AZA,Arizona,7278717,106581,76836,29387,,,,,,,,,,
1840,2021-03-05,BP2,BP2,Bureau of Prisons,0,0,0,0,,,,,,,,,,
1840,2021-03-05,CA,CAA,California,39512223,759327,475791,279938,,,,,,,,,,
1840,2021-03-05,CO,COA,Colorado,5758736,126540,81348,44596,,,,,,,,,,
1840,2021-03-05,CT,CTA,Connecticut,3565287,129658,77308,51564,,,,,,,,,,
1840,2021-03-05,DC,DCA,District of Columbia,705749,7905,5304,2488,,,,,,,,,,
1840,2021-03-05,DD2,DD2,Dept of Defense,0,0,0,0,,,,,,,,,,
1840,2021-03-05,DE,DEA,Delaware,973764,35365,24203,10933,,,,,,,,,,
1840,2021-03-05,FL,FLA,Florida,21477737,389090,235820,150562,,,,,,,,,,
1840,2021-03-05,FM,FMA,Federated States of Micronesia,103643,106,57,49,,,,,,,,,,
1840,2021-03-05,GA,GAA,Georgia,10617423,118653,72540,45389,,,,,,,,,,
1840,2021-03-05,GU,GUA,Guam,165768,1,1,0,,,,,,,,,,
1840,2021-03-05,HI,HIA,Hawaii,1415872,21918,13938,7966,,,,,,,,,,
1840,2021-03-05,IA,IAA,Iowa,3155070,135699,89570,45277,,,,,,,,,,
1840,2021-03-05,ID,IDA,Idaho,1787065,26444,16338,10024,,,,,,,,,,
1840,2021-03-05,IH2,IH2,Indian Health Svc,2082813,0,0,0,,,,,,,,,,
1840,2021-03-05,IL,ILA,Illinois,12671821,397620,276575,119861,,,,,,,,,,
1840,2021-03-05,IN,INA,Indiana,6732219,127443,80644,46485,,,,,,,,,,
1840,2021-03-05,KS,KSA,Kansas,2913314,88832,55059,33540,,,,,,,,,,
1840,2021-03-05,KY,KYA,Kentucky,4467673,93497,63296,29741,,,,,,,,,,
1840,2021-03-05,LA,LAA,Louisiana,4648794,107669,74114,33053,,,,,,,,,,
1840,2021-03-05,MA,MAA,Massachusetts,6892503,305426,183598,120079,,,,,,,,,,
1840,2021-03-05,MD,MDA,Maryland,6045680,167906,111207,55552,,,,,,,,,,
1840,2021-03-05,ME,MEA,Maine,1344212,36876,23462,13331,,,,,,,,,,
1840,2021-03-05,MH,MHA,Marshall Islands,58413,0,0,0,,,,,,,,,,
1840,2021-03-05,MI,MIA,Michigan,9986857,260075,175051,83777,,,,,,,,,,
1840,2021-03-05,MN,MNA,Minnesota,5639632,158534,106420,51543,,,,,,,,,,
1840,2021-03-05,MO,MOA,Missouri,6137428,144939,94761,49710,,,,,,,,,,
1840,2021-03-05,MP,MPA,Northern Mariana Islands,56882,1,1,0,,,,,,,,,,
1840,2021-03-05,MS,MSA,Mississippi,2976149,50854,32101,18556,,,,,,,,,,
1840,2021-03-05,MT,MTA,Montana,1068778,20964,13656,7274,,,,,,,,,,
1840,2021-03-05,NC,NCA,North Carolina,10488084,208038,142770,64110,,,,,,,,,,
1840,2021-03-05,ND,NDA,North Dakota,762062,6503,3625,2848,,,,,,,,,,
1840,2021-03-05,NE,NEA,Nebraska,1934408,56953,37763,19034,,,,,,,,,,
1840,2021-03-05,NH,NHA,New Hampshire,1359711,46764,27953,18620,,,,,,,,,,
1840,2021-03-05,NJ,NJA,New Jersey,8882190,234405,144922,88276,,,,,,,,,,
1840,2021-03-05,NM,NMA,New Mexico,2096829,37298,25257,11793,,,,,,,,,,
1840,2021-03-05,NV,NVA,Nevada,3080156,72186,51430,20515,,,,,,,,,,
1840,2021-03-05,NY,NYA,New York State,19453561,391815,249209,138811,,,,,,,,,,
1840,2021-03-05,OH,OHA,Ohio,11689100,351837,227792,121096,,,,,,,,,,
1840,2021-03-05,OK,OKA,Oklahoma,3956971,63442,43329,19779,,,,,,,,,,
1840,2021-03-05,OR,ORA,Oregon,4217737,112329,71773,40337,,,,,,,,,,
1840,2021-03-05,PA,PAA,Pennsylvania,12801989,397126,234286,160524,,,,,,,,,,
1840,2021-03-05,PR,PRA,Puerto Rico,3193694,71288,52785,18467,,,,,,,,,,
1840,2021-03-05,RI,RIA,Rhode Island,1059361,48826,30137,18502,,,,,,,,,,
1840,2021-03-05,RP,RPA,Republic of Palau,17907,0,0,0,,,,,,,,,,
1840,2021-03-05,SC,SCA,South Carolina,5148714,98814,63771,34401,,,,,,,,,,
1840,2021-03-05,SD,SDA,South Dakota,884659,12427,8492,3924,,,,,,,,,,
1840,2021-03-05,TN,TNA,Tennessee,6829174,98570,67269,30982,,,,,,,,,,
1840,2021-03-05,TX,TXA,Texas,28995881,453374,282668,167752,,,,,,,,,,
1840,2021-03-05,UT,UTA,Utah,3205958,54852,34685,19907,,,,,,,,,,
1840,2021-03-05,VA,VAA,Virginia,8535519,199386,120884,76614,,,,,,,,,,
1840,2021-03-05,VA2,VA2,Veterans Health,0,0,0,0,,,,,,,,,,
1840,2021-03-05,VI,VIA,Virgin Islands,104680,100,97,3,,,,,,,,,,
1840,2021-03-05,VT,VTA,Vermont,623989,20746,13117,7549,,,,,,,,,,
1840,2021-03-05,WA,WAA,Washington,7614893,148874,99686,48452,,,,,,,,,,
1840,2021-03-05,WI,WIA,Wisconsin,5822434,156453,113091,42974,,,,,,,,,,
1840,2021-03-05,WV,WVA,West Virginia,1792147,25934,17465,8400,,,,,,,,,,
1840,2021-03-05,WY,WYA,Wyoming,578759,6706,3889,2796,,,,,,,,,,
1840,2021-03-05,US,USA,United States,331996199,7306425,4699537,2567764,2060033,1513427,1126077,,,,,1325527,884920,357317
1837,2021-03-04,AK,AKA,Alaska,731545,6357,4195,2139,,,,,,,,,,
1837,2021-03-04,AL,ALA,Alabama,4903185,78381,49129,28955,,,,,,,,,,
1837,2021-03-04,AR,ARA,Arkansas,3017804,28194,18878,9218,,,,,,,,,,
1837,2021-03-04,AS,ASA,American Samoa,55689,0,0,0,,,,,,,,,,
1837,2021-03-04,AZ,AZA,Arizona,7278717,105179,76446,28379,,,,,,,,,,
1837,2021-03-04,BP2,BP2,Bureau of Prisons,0,0,0,0,,,,,,,,,,
1837,2021-03-04,CA,CAA,California,39512223,753982,474010,276421,,,,,,,,,,
1837,2021-03-04,CO,COA,Colorado,5758736,125886,81213,44078,,,,,,,,,,
1837,2021-03-04,CT,CTA,Connecticut,3565287,129382,77237,51364,,,,,,,,,,
1837,2021-03-04,DC,DCA,District of Columbia,705749,7783,5287,2387,,,,,,,,,,
1837,2021-03-04,DD2,DD2,Dept of Defense,0,0,0,0,,,,,,,,,,
1837,2021-03-04,DE,DEA,Delaware,973764,35315,24201,10886,,,,,,,,,,
1837,2021-03-04,FL,FLA,Florida,21477737,387175,235430,149078,,,,,,,,,,
1837,2021-03-04,FM,FMA,Federated States of Micronesia,103643,56,56,0,,,,,,,,,,
1837,2021-03-04,GA,GAA,Georgia,10617423,118016,72322,44985,,,,,,,,,,
1837,2021-03-04,GU,GUA,Guam,165768,1,1,0,,,,,,,,,,
1837,2021-03-04,HI,HIA,Hawaii,1415872,21882,13936,7932,,,,,,,,,,
1837,2021-03-04,IA,IAA,Iowa,3155070,135264,89430,44989,,,,,,,,,,
1837,2021-03-04,ID,IDA,Idaho,1787065,26410,16324,10006,,,,,,,,,,
1837,2021-03-04,IH2,IH2,Indian Health Svc,2082813,0,0,0,,,,,,,,,,
1837,2021-03-04,IL,ILA,Illinois,12671821,395069,275902,117996,,,,,,,,,,
1837,2021-03-04,IN,INA,Indiana,6732219,126015,80263,45452,,,,,,,,,,
1837,2021-03-04,KS,KSA,Kansas,2913314,88698,55036,33431,,,,,,,,,,
1837,2021-03-04,KY,KYA,Kentucky,4467673,93394,63255,29683,,,,,,,,,,
1837,2021-03-04,LA,LAA,Louisiana,4648794,107067,73922,32656,,,,,,,,,,
1837,2021-03-04,MA,MAA,Massachusetts,6892503,304011,183178,119109,,,,,,,,,,
1837,2021-03-04,MD,MDA,Maryland,6045680,164887,110252,53509,,,,,,,,,,
1837,2021-03-04,ME,MEA,Maine,1344212,36581,23321,13179,,,,,,,,,,
1837,2021-03-04,MH,MHA,Marshall Islands,58413,0,0,0,,,,,,,,,,
1837,2021-03-04,MI,MIA,Michigan,9986857,257788,174295,82297,,,,,,,,,,
1837,2021-03-04,MN,MNA,Minnesota,5639632,157040,105843,50629,,,,,,,,,,
1837,2021-03-04,MO,MOA,Missouri,6137428,144052,94439,49170,,,,,,,,,,
1837,2021-03-04,MP,MPA,Northern Mariana Islands,56882,1,1,0,,,,,,,,,,
1837,2021-03-04,MS,MSA,Mississippi,2976149,50557,31988,18373,,,,,,,,,,
1837,2021-03-04,MT,MTA,Montana,1068778,20904,13622,7248,,,,,,,,,,
1837,2021-03-04,NC,NCA,North Carolina,10488084,206207,142238,62838,,,,,,,,,,
1837,2021-03-04,ND,NDA,North Dakota,762062,6502,3624,2848,,,,,,,,,,
1837,2021-03-04,NE,NEA,Nebraska,1934408,56737,37562,19019,,,,,,,,,,
1837,2021-03-04,NH,NHA,New Hampshire,1359711,46692,27948,18555,,,,,,,,,,
1837,2021-03-04,NJ,NJA,New Jersey,8882190,232998,144678,87118,,,,,,,,,,
1837,2021-03-04,NM,NMA,New Mexico,2096829,37118,25197,11673,,,,,,,,,,
1837,2021-03-04,NV,NVA,Nevada,3080156,72028,51371,20416,,,,,,,,,,
1837,2021-03-04,NY,NYA,New York State,19453561,390885,248989,138105,,,,,,,,,,
1837,2021-03-04,OH,OHA,Ohio,11689100,350643,227464,120255,,,,,,,,,,
1837,2021-03-04,OK,OKA,Oklahoma,3956971,63298,43279,19687,,,,,,,,,,
1837,2021-03-04,OR,ORA,Oregon,4217737,111338,71528,39613,,,,,,,,,,
1837,2021-03-04,PA,PAA,Pennsylvania,12801989,395040,233808,158937,,,,,,,,,,
1837,2021-03-04,PR,PRA,Puerto Rico,3193694,70822,52485,18303,,,,,,,,,,
1837,2021-03-04,RI,RIA,Rhode Island,1059361,48221,29907,18131,,,,,,,,,,
1837,2021-03-04,RP,RPA,Republic of Palau,17907,0,0,0,,,,,,,,,,
1837,2021-03-04,SC,SCA,South Carolina,5148714,97954,63593,33730,,,,,,,,,,
1837,2021-03-04,SD,SDA,South Dakota,884659,12427,8492,3924,,,,,,,,,,
1837,2021-03-04,TN,TNA,Tennessee,6829174,97762,66890,30558,,,,,,,,,,
1837,2021-03-04,TX,TXA,Texas,28995881,451794,282192,166679,,,,,,,,,,
1837,2021-03-04,UT,UTA,Utah,3205958,54689,34630,19807,,,,,,,,,,
1837,2021-03-04,VA,VAA,Virginia,8535519,198912,120750,76281,,,,,,,,,,
1837,2021-03-04,VA2,VA2,Veterans Health,0,0,0,0,,,,,,,,,,
1837,2021-03-04,VI,VIA,Virgin Islands,104680,100,97,3,,,,,,,,,,
1837,2021-03-04,VT,VTA,Vermont,623989,20540,13083,7377,,,,,,,,,,
1837,2021-03-04,WA,WAA,Washington,7614893,147550,99120,47722,,,,,,,,,,
1837,2021-03-04,WI,WIA,Wisconsin,5822434,153881,112215,41292,,,,,,,,,,
1837,2021-03-04,WV,WVA,West Virginia,1792147,25934,17465,8400,,,,,,,,,,
1837,2021-03-04,WY,WYA,Wyoming,578759,6705,3888,2796,,,,,,,,,,
1837,2021-03-04,US,USA,United States,331996199,7262104,4685905,2537616,2053986,1505863,1126056,,,,,1308911,871515,357190
1834,2021-03-03,AK,AKA,Alaska,731545,6353,4195,2135,,,,,,,,,,
1834,2021-03-03,AL,ALA,Alabama,4903185,77816,48873,28646,,,,,,,,,,
1834,2021-03-03,AR,ARA,Arkansas,3017804,28120,18860,9162,,,,,,,,,,
1834,2021-03-03,AS,ASA,American Samoa,55689,0,0,0,,,,,,,,,,
1834,2021-03-03,AZ,AZA,Arizona,7278717,103325,75672,27309,,,,,,,,,,
1834,2021-03-03,BP2,BP2,Bureau of Prisons,0,0,0,0,,,,,,,,,,
1834,2021-03-03,CA,CAA,California,39512223,748574,471630,273426,,,,,,,,,,
1834,2021-03-03,CO,COA,Colorado,5758736,125164,81085,43485,,,,,,,,,,
1834,2021-03-03,CT,CTA,Connecticut,3565287,128930,77123,51032,,,,,,,,,,
1834,2021-03-03,DC,DCA,District of Columbia,705749,7708,5277,2322,,,,,,,,,,
1834,2021-03-03,DD2,DD2,Dept of Defense,0,0,0,0,,,,,,,,,,
1834,2021-03-03,DE,DEA,Delaware,973764,35231,24189,10827,,,,,,,,,,
1834,2021-03-03,FL,FLA,Florida,21477737,386024,235140,148225,,,,,,,,,,
1834,2021-03-03,FM,FMA,Federated States of Micronesia,103643,56,56,0,,,,,,,,,,
1834,2021-03-03,GA,GAA,Georgia,10617423,117349,72093,44556,,,,,,,,,,
1834,2021-03-03,GU,GUA,Guam,165768,1,1,0,,,,,,,,,,
1834,2021-03-03,HI,HIA,Hawaii,1415872,21857,13922,7921,,,,,,,,,,
1834,2021-03-03,IA,IAA,Iowa,3155070,135118,89368,44912,,,,,,,,,,
1834,2021-03-03,ID,IDA,Idaho,1787065,26344,16284,9981,,,,,,,,,,
1834,2021-03-03,IH2,IH2,Indian Health Svc,2082813,0,0,0,,,,,,,,,,
1834,2021-03-03,IL,ILA,Illinois,12671821,392489,274974,116358,,,,,,,,,,
1834,2021-03-03,IN,INA,Indiana,6732219,124460,79703,44472,,,,,,,,,,
1834,2021-03-03,KS,KSA,Kansas,2913314,88323,54956,33136,,,,,,,,,,
1834,2021-03-03,KY,KYA,Kentucky,4467673,92855,63015,29391,,,,,,,,,,
1834,2021-03-03,LA,LAA,Louisiana,4648794,106315,73637,32216,,,,,,,,,,
1834,2021-03-03,MA,MAA,Massachusetts,6892503,302367,182474,118178,,,,,,,,,,
1834,2021-03-03,MD,MDA,Maryland,6045680,161983,109156,51711,,,,,,,,,,
1834,2021-03-03,ME,MEA,Maine,1344212,36417,23256,13080,,,,,,,,,,
1834,2021-03-03,MH,MHA,Marshall Islands,58413,0,0,0,,,,,,,,,,
1834,2021-03-03,MI,MIA,Michigan,9986857,255536,173486,80879,,,,,,,,,,
1834,2021-03-03,MN,MNA,Minnesota,5639632,155898,105323,50011,,,,,,,,,,
1834,2021-03-03,MO,MOA,Missouri,6137428,143035,94117,48487,,,,,,,,,,
1834,2021-03-03,MP,MPA,Northern Mariana Islands,56882,1,1,0,,,,,,,,,,
1834,2021-03-03,MS,MSA,Mississippi,2976149,50301,31886,18221,,,,,,,,,,
1834,2021-03-03,MT,MTA,Montana,1068778,20750,13595,7121,,,,,,,,,,
1834,2021-03-03,NC,NCA,North Carolina,10488084,204398,141642,61656,,,,,,,,,,
1834,2021-03-03,ND,NDA,North Dakota,762062,6496,3624,2842,,,,,,,,,,
1834,2021-03-03,NE,NEA,Nebraska,1934408,56697,37538,19003,,,,,,,,,,
1834,2021-03-03,NH,NHA,New Hampshire,1359711,46501,27921,18391,,,,,,,,,,
1834,2021-03-03,NJ,NJA,New Jersey,8882190,231636,144317,86131,,,,,,,,,,
1834,2021-03-03,NM,NMA,New Mexico,2096829,37011,25161,11603,,,,,,,,,,
1834,2021-03-03,NV,NVA,Nevada,3080156,71959,51352,20366,,,,,,,,,,
1834,2021-03-03,NY,NYA,New York State,19453561,390002,248659,137556,,,,,,,,,,
1834,2021-03-03,OH,OHA,Ohio,11689100,350103,227234,119956,,,,,,,,,,
1834,2021-03-03,OK,OKA,Oklahoma,3956971,63217,43238,19648,,,,,,,,,,
1834,2021-03-03,OR,ORA,Oregon,4217737,110306,71080,39030,,,,,,,,,,
1834,2021-03-03,PA,PAA,Pennsylvania,12801989,392453,232993,157176,,,,,,,,,,
1834,2021-03-03,PR,PRA,Puerto Rico,3193694,70470,52267,18169,,,,,,,,,,
1834,2021-03-03,RI,RIA,Rhode Island,1059361,47852,29806,17868,,,,,,,,,,
1834,2021-03-03,RP,RPA,Republic of Palau,17907,0,0,0,,,,,,,,,,
1834,2021-03-03,SC,SCA,South Carolina,5148714,97524,63414,33484,,,,,,,,,,
1834,2021-03-03,SD,SDA,South Dakota,884659,12427,8492,3924,,,,,,,,,,
1834,2021-03-03,TN,TNA,Tennessee,6829174,96985,66586,30094,,,,,,,,,,
1834,2021-03-03,TX,TXA,Texas,28995881,449788,281377,165539,,,,,,,,,,
1834,2021-03-03,UT,UTA,Utah,3205958,54536,34588,19696,,,,,,,,,,
1834,2021-03-03,VA,VAA,Virginia,8535519,198374,120624,75879,,,,,,,,,,
1834,2021-03-03,VA2,VA2,Veterans Health,0,0,0,0,,,,,,,,,,
1834,2021-03-03,VI,VIA,Virgin Islands,104680,100,97,3,,,,,,,,,,
1834,2021-03-03,VT,VTA,Vermont,623989,20501,13068,7353,,,,,,,,,,
1834,2021-03-03,WA,WAA,Washington,7614893,146110,98657,46747,,,,,,,,,,
1834,2021-03-03,WI,WIA,Wisconsin,5822434,151898,111557,39983,,,,,,,,,,
1834,2021-03-03,WV,WVA,West Virginia,1792147,25934,17465,8400,,,,,,,,,,
1834,2021-03-03,WY,WYA,Wyoming,578759,6677,3882,2774,,,,,,,,,,
1834,2021-03-03,US,USA,United States,331996199,7218655,4669986,2510471,2046324,1497655,1126007,,,,,1293307,860056,357108
1832,2021-03-02,AK,AKA,Alaska,731545,6346,4192,2131,,,,,,,,,,
1832,2021-03-02,AL,ALA,Alabama,4903185,77434,48746,28403,,,,,,,,,,
1832,2021-03-02,AR,ARA,Arkansas,3017804,28084,18858,9129,,,,,,,,,,
1832,2021-03-02,AS,ASA,American Samoa,55689,0,0,0,,,,,,,,,,
1832,2021-03-02,AZ,AZA,Arizona,7278717,102230,75263,26624,,,,,,,,,,
1832,2021-03-02,BP2,BP2,Bureau of Prisons,0,0,0,0,,,,,,,,,,
1832,2021-03-02,CA,CAA,California,39512223,743328,469515,270387,,,,,,,,,,
1832,2021-03-02,CO,COA,Colorado,5758736,124448,81007,42850,,,,,,,,,,
1832,2021-03-02,CT,CTA,Connecticut,3565287,128606,77042,50792,,,,,,,,,,
1832,2021-03-02,DC,DCA,District of Columbia,705749,7678,5274,2295,,,,,,,,,,
1832,2021-03-02,DD2,DD2,Dept of Defense,0,0,0,0,,,,,,,,,,
1832,2021-03-02,DE,DEA,Delaware,973764,35133,24151,10767,,,,,,,,,,
1832,2021-03-02,FL,FLA,Florida,21477737,385199,234959,147605,,,,,,,,,,
1832,2021-03-02,FM,FMA,Federated States of Micronesia,103643,56,56,0,,,,,,,,,,
1832,2021-03-02,GA,GAA,Georgia,10617423,116804,71915,44195,,,,,,,,,,
1832,2021-03-02,GU,GUA,Guam,165768,1,1,0,,,,,,,,,,
1832,2021-03-02,HI,HIA,Hawaii,1415872,21657,13875,7768,,,,,,,,,,
1832,2021-03-02,IA,IAA,Iowa,3155070,134635,89229,44581,,,,,,,,,,
1832,2021-03-02,ID,IDA,Idaho,1787065,26324,16282,9963,,,,,,,,,,
1832,2021-03-02,IH2,IH2,Indian Health Svc,2082813,0,0,0,,,,,,,,,,
1832,2021-03-02,IL,ILA,Illinois,12671821,390482,274369,114992,,,,,,,,,,
1832,2021-03-02,IN,INA,Indiana,6732219,123351,79432,43647,,,,,,,,,,
1832,2021-03-02,KS,KSA,Kansas,2913314,87541,54817,32493,,,,,,,,,,
1832,2021-03-02,KY,KYA,Kentucky,4467673,92607,62913,29262,,,,,,,,,,
1832,2021-03-02,LA,LAA,Louisiana,4648794,105803,73451,31893,,,,,,,,,,
1832,2021-03-02,MA,MAA,Massachusetts,6892503,300678,181899,117069,,,,,,,,,,
1832,2021-03-02,MD,MDA,Maryland,6045680,159639,108419,50136,,,,,,,,,,
1832,2021-03-02,ME,MEA,Maine,1344212,36308,23189,13038,,,,,,,,,,
1832,2021-03-02,MH,MHA,Marshall Islands,58413,0,0,0,,,,,,,,,,
1832,2021-03-02,MI,MIA,Michigan,9986857,253356,172716,79545,,,,,,,,,,
1832,2021-03-02,MN,MNA,Minnesota,5639632,155038,104952,49524,,,,,,,,,,
1832,2021-03-02,MO,MOA,Missouri,6137428,142315,93900,47998,,,,,,,,,,
1832,2021-03-02,MP,MPA,Northern Mariana Islands,56882,1,1,0,,,,,,,,,,
1832,2021-03-02,MS,MSA,Mississippi,2976149,50049,31749,18108,,,,,,,,,,
1832,2021-03-02,MT,MTA,Montana,1068778,20684,13563,7087,,,,,,,,,,
1832,2021-03-02,NC,NCA,North Carolina,10488084,203098,141124,60888,,,,,,,,,,
1832,2021-03-02,ND,NDA,North Dakota,762062,6461,3616,2815,,,,,,,,,,
1832,2021-03-02,NE,NEA,Nebraska,1934408,56505,37532,18817,,,,,,,,,,
1832,2021-03-02,NH,NHA,New Hampshire,1359711,46428,27909,18332,,,,,,,,,,
1832,2021-03-02,NJ,NJA,New Jersey,8882190,230338,143660,85498,,,,,,,,,,
